Date,Water Station P.17 [m³/s] ,Water Station N.67 [m³/s] ,Water Station C.13 [m³/s] ,Rainfall TCP004 (mm),Rainfall CPY010 (mm),Rainfall 48415 (mm),Rainfall LBI001 (mm),Min_Temp,Max_Temp,relative humidity (%),Water Station C.29A (Target),State
1/1/2020,112,117,90,,,0,0,24.8,35.2,64.50,93,Normal
2/1/2020,99,112,85,,,0,0,23.9,35.5,66.18,91,Normal
3/1/2020,97,116,85,,,0,0.4,22.8,36.9,66.06,92,Normal
4/1/2020,88,132,85,,,0,0.6,23.6,35.4,68.75,92,Normal
5/1/2020,81,141,85,,,0,0.2,23.8,34.3,69.63,90,Normal
6/1/2020,80,133,85,,,0,0,22.8,36.1,70.30,91,Normal
7/1/2020,75,111,85,,,0,0.4,23.3,36.5,70.87,90,Normal
8/1/2020,74,93,100,,,0,0,23.1,37.5,68.62,95,Normal
9/1/2020,72,82,100,,,0,0,24,39,65.51,95,Normal
10/1/2020,72,85,100,,,0,0.4,24.2,36.3,70.77,100,Normal
11/1/2020,70,90,95,,,0,0,26.2,27.4,78.48,109,Normal
12/1/2020,67,84,95,,,0,0,26.3,28.9,76.72,104,Normal
13/1/2020,70,76,95,,,0,0,27.4,27.8,76.80,97,Normal
14/1/2020,72,71,95,,,0,0.2,25.9,28.8,79.56,90,Normal
15/1/2020,75,74,90,,,0,0,25.7,26.6,78.92,84,Normal
16/1/2020,72,76,80,,,0,0.4,25.7,26.5,78.41,78,Normal
17/1/2020,71,78,80,,,0,0,26,26.7,80.43,78,Normal
18/1/2020,,,,,,0,0,25.6,26.3,79.07,,Normal
19/1/2020,66,117,75,,,0,0,25.8,28.3,78.80,73,Normal
20/1/2020,69,129,75,,,0,0,26.4,26.4,73.11,70,Normal
21/1/2020,65,130,75,,,0,0,24.8,35.7,74.75,71,Normal
22/1/2020,67,131,90,,,0,0,25.9,26.4,79.36,72,Normal
23/1/2020,66,133,90,,,0,0,26.5,28.8,78.05,73,Normal
24/1/2020,71,127,90,,,0,0,26.2,27.7,79.19,72,Normal
25/1/2020,75,108,90,,,0,0.2,26.3,27.3,79.55,70,Normal
26/1/2020,,,,,,0,0,23.8,35.9,70.08,,Normal
27/1/2020,70,83,80,,,0,0.2,24,24,65.96,65,Normal
28/1/2020,74,80,75,,,0,0.4,20.5,32.6,63.72,60,Normal
29/1/2020,70,76,75,,,0,0.4,22.6,34.2,69.41,62,Normal
30/1/2020,67,74,75,,,0,0,21.9,34.1,67.80,61,Normal
31/1/2020,66,79,75,,,0,0.2,22.1,33.6,63.03,62,Normal
1/2/2020,69,77,70,,,0,0,21.3,34.4,67.14,60,Normal
2/2/2020,69,74,70,,,0,0,22.5,34.8,69.39,60,Normal
3/2/2020,70,74,70,,,0,0,23.2,33,78.07,60,Normal
4/2/2020,70,77,70,,,0,0.2,24.4,32.9,77.88,60,Normal
5/2/2020,72,78,80,,,0,0,23.8,33.6,76.91,60,Normal
6/2/2020,66,76,90,,,0,0,25.6,25.6,74.93,60,Normal
7/2/2020,63,74,90,,,0,0,27.9,34.4,74.74,60,Normal
8/2/2020,69,74,90,,,0,0.2,24.9,35.3,74.43,60,Normal
9/2/2020,70,74,80,,,0,0,24.6,36.2,66.14,60,Normal
10/2/2020,67,78,80,,,0,0,25.4,36,56.95,60,Normal
11/2/2020,67,84,80,,,0,0.4,27,36.5,60.39,60,Normal
12/2/2020,69,87,80,,,0,0.2,25.5,33.9,73.10,60,Normal
13/2/2020,69,86,80,,,0,0.2,25.8,34.1,73.80,60,Normal
14/2/2020,69,81,80,,,0,0,25.9,34.3,74.11,60,Normal
15/2/2020,71,74,70,,,0,0,24,34.6,60.91,60,Normal
16/2/2020,67,74,70,,,0,0,24.9,34.7,68.95,60,Normal
17/2/2020,63,76,70,,,0,0,23.6,38.3,64.98,60,Normal
18/2/2020,62,71,80,,,0,0,25,34.2,60.23,60,Normal
19/2/2020,63,64,80,,,0,0,24,36,55.97,60,Normal
20/2/2020,66,67,80,,,0,0,24.2,37.4,56.15,60,Normal
21/2/2020,67,76,80,,,0,0,25.5,35.9,51.50,60,Normal
22/2/2020,66,78,80,,,0,0.2,28.4,28.4,50.64,60,Normal
23/2/2020,66,74,70,,,0,0.2,25.2,36.5,52.98,60,Normal
24/2/2020,63,77,70,,,0,0,27.8,30.3,55.38,60,Normal
25/2/2020,63,75,70,,,0,0,23.6,36,64.30,60,Normal
26/2/2020,65,72,70,,,0,0,25,26.8,74.10,60,Normal
27/2/2020,65,72,70,,,0,0,28.1,36.9,73.58,60,Normal
28/2/2020,63,71,70,,,0,0,26.7,35.9,75.68,60,Normal
29/2/2020,63,72,70,,,0,0,25.8,34.8,74.60,60,Normal
1/3/2020,62,75,70,,,0,0,26.4,35.1,73.65,60,Normal
2/3/2020,65,75,70,,,0,0.2,26.7,34.7,73.93,60,Normal
3/3/2020,67,72,70,,,0,0,26.4,34.9,73.77,60,Normal
4/3/2020,62,71,70,,,0,0,26.6,35.2,71.59,60,Normal
5/3/2020,65,76,80,,,0,0,26.9,35.4,72.93,60,Normal
6/3/2020,65,78,80,,,0,0.4,27.1,35.4,70.10,60,Normal
7/3/2020,63,81,80,,,0,0,26.7,35.3,72.04,60,Normal
8/3/2020,63,86,80,,,0,0,26.3,37.2,68.08,60,Normal
9/3/2020,65,89,70,,,0,0.2,26.3,39.5,65.41,60,Normal
10/3/2020,66,86,70,,,0,0.2,26.3,38.3,68.78,60,Normal
11/3/2020,67,84,70,,,0,0.6,26,37.8,67.08,60,Normal
12/3/2020,66,82,70,,,0,0,26.9,36.6,73.17,60,Normal
13/3/2020,63,75,70,,,0,0.2,27,38.8,72.63,60,Normal
14/3/2020,62,72,70,,,0.9,0.2,28.1,37.9,72.54,60,Normal
15/3/2020,61,70,70,,,81.3,46.8,23.4,29.6,89.35,60,Normal
16/3/2020,65,69,70,,,0,0.2,23.6,33.7,81.28,60,Normal
17/3/2020,66,70,70,,,0,0.4,26.6,34.6,78.53,60,Normal
18/3/2020,65,72,70,,,0,0.8,26.6,34.8,77.43,60,Normal
19/3/2020,62,73,70,,,0,0.8,27.2,34.5,76.43,60,Normal
20/3/2020,63,74,70,,,0.01,22.6,25.5,33.2,76.22,60,Normal
21/3/2020,65,75,70,,,0,0,26.7,35.1,73.13,60,Normal
22/3/2020,63,74,70,,,0,0,26.4,35.3,72.31,60,Normal
23/3/2020,63,74,70,,,0,0.4,26.9,36.1,71.54,60,Normal
24/3/2020,63,74,70,,,0,0.4,26.6,36,72.07,60,Normal
25/3/2020,62,70,70,,,0,1,26.2,34.6,74.27,60,Normal
26/3/2020,,,,,,0,0.4,26.3,36.2,69.54,,Normal
27/3/2020,63,70,70,,,0,0.4,26.6,37,69.58,60,Normal
28/3/2020,63,72,70,,,0,0,27,37,68.90,60,Normal
29/3/2020,63,77,70,,,0,0,26.8,36.7,72.53,60,Normal
30/3/2020,62,76,70,,,0,0.2,27,36.5,55.05,60,Normal
31/3/2020,62,76,70,,,0,0,27.6,36.7,57.66,60,Normal
1/4/2020,65,78,70,,,0,0.4,27.6,36.6,56.37,60,Normal
2/4/2020,66,77,70,,,0,0.2,27.7,36.6,60.83,60,Normal
3/4/2020,66,79,70,,,0,0.2,27.5,36.3,66.02,60,Normal
4/4/2020,69,81,80,,,0,1,27.7,38.8,61.25,60,Normal
5/4/2020,66,82,80,,,0,0,27.6,36.8,67.98,60,Normal
6/4/2020,,,,,,0,0,27.5,36.2,60.99,,Normal
7/4/2020,72,71,70,,,0,0.4,27.9,36.5,58.79,60,Normal
8/4/2020,74,70,70,,,0,0.2,27.2,36.7,56.85,60,Normal
9/4/2020,72,69,70,,,0,0.2,27.6,36,68.41,60,Normal
10/4/2020,69,71,70,,,0,2.4,27.7,35.8,67.27,60,Normal
11/4/2020,72,76,70,,,0,0.2,26.5,38.8,64.30,60,Normal
12/4/2020,74,73,70,,,0,0.2,27.7,37.5,58.53,60,Normal
13/4/2020,72,69,70,,,1.4,3.2,26.4,36.4,58.92,60,Normal
14/4/2020,71,67,70,,,0,0.8,25.6,34.9,57.52,60,Normal
15/4/2020,72,76,70,,,0,0,28.4,28.4,51.53,60,Normal
16/4/2020,69,73,70,,,0,0,30.6,36.5,53.82,60,Normal
17/4/2020,65,72,80,,,0,0,28.6,35.3,55.18,60,Normal
18/4/2020,66,69,80,,,0,0.2,28.5,35.8,56.85,60,Normal
19/4/2020,66,72,80,,,0.5,0.8,32.5,37,46.81,60,Normal
20/4/2020,65,78,80,,,0,0,32.4,37.3,53.02,60,Normal
21/4/2020,65,77,80,,,0,0,31.2,38,50.93,60,Normal
22/4/2020,65,75,70,,,0,0.4,31.1,37.9,51.92,60,Normal
23/4/2020,61,72,70,,,0,19.6,29.2,30,71.60,60,Normal
24/4/2020,63,69,70,,,0,0,28.4,35,61.36,60,Normal
25/4/2020,65,67,70,,,0,0.2,26.8,36.9,72.62,60,Normal
26/4/2020,69,66,70,,,0,0,26.7,38.2,70.35,60,Normal
27/4/2020,66,73,70,,,0,0,28.2,35.3,67.44,60,Normal
28/4/2020,66,79,70,,,0,0,26.1,38.8,63.93,60,Normal
29/4/2020,69,81,80,,,0,0.8,28.4,37.9,70.05,60,Normal
30/4/2020,72,77,80,,,0,0,27.8,37.6,69.48,60,Normal
1/5/2020,72,68,80,4.2,,2.3,8,26.3,37.4,68.11,60,Normal
2/5/2020,70,85,100,0,,0,0.2,27,36.6,48.12,60,Normal
3/5/2020,70,91,100,0,,0,1,28.5,37.5,70.42,60,Normal
4/5/2020,69,84,70,8,,2.1,12.2,26.9,36.5,79.94,60,Normal
5/5/2020,65,95,70,0,,0,0,27.8,40.3,70.43,60,Normal
6/5/2020,72,102,70,0,,0,0.2,29.2,37.7,71.64,60,Normal
7/5/2020,88,98,70,0,,15.5,12.4,29.1,37.5,71.63,60,Normal
8/5/2020,93,100,80,0,,0,1,26.5,36.2,81.38,60,Normal
9/5/2020,95,93,90,0,,0,0,28.7,37.3,73.61,60,Normal
10/5/2020,84,86,90,0,,1.1,0,28.8,36.9,70.30,60,Normal
11/5/2020,81,77,80,1,,30.5,38.8,24.1,31,87.05,60,Normal
12/5/2020,80,70,80,0,,0,0,25.2,37,75.56,60,Normal
13/5/2020,72,64,80,0,,0,3.6,27.5,37.3,73.01,60,Normal
14/5/2020,70,74,80,0,,0,1,27.7,35.9,74.09,60,Normal
15/5/2020,66,80,80,0,,0,0.4,27.9,36.9,70.70,60,Normal
16/5/2020,62,73,80,0,,0,0,28.6,37.5,69.81,60,Normal
17/5/2020,76,69,80,0,,0,0,28.9,35.8,74.42,60,Normal
18/5/2020,75,67,70,17.2,,0.4,1,28.5,35.3,78.50,60,Normal
19/5/2020,76,72,70,0.2,,0,0.2,28.7,35.7,82.02,60,Normal
20/5/2020,78,72,70,0,,0,0,28.6,36,74.38,60,Normal
21/5/2020,71,72,70,0,,0,0,28.7,35.6,73.41,60,Normal
22/5/2020,69,72,70,0,,0,0.2,28.9,37.3,69.17,60,Normal
23/5/2020,67,67,70,0,,0,0,30,36,70.89,60,Normal
24/5/2020,66,67,70,0,,0,0,28.8,35.5,77.82,60,Normal
25/5/2020,65,67,70,5.8,,8.6,4,26.4,34.7,80.68,60,Normal
26/5/2020,62,64,70,0,,1.7,0.2,26.8,34.5,78.63,60,Normal
27/5/2020,61,67,70,0.2,,0,0.4,27.4,35.7,72.33,60,Normal
28/5/2020,62,67,70,0,,0,0.4,27.3,36.4,74.42,60,Normal
29/5/2020,65,64,70,0,,0,0,27.3,35.3,75.07,60,Normal
30/5/2020,65,69,70,0,,0.01,0,26.4,32.8,76.57,60,Normal
31/5/2020,58,67,70,0,,0,0.4,25.6,36.2,70.54,60,Normal
1/6/2020,57,84,70,0,,0,0,27.9,35.7,68.83,60,Normal
2/6/2020,63,94,70,1.6,,13.2,21.6,24.9,34.8,76.28,60,Normal
3/6/2020,65,97,70,7.8,,86.9,38,23.8,35,77.85,60,Normal
4/6/2020,63,97,70,0.2,,0,0.2,25.8,34.5,82.30,60,Normal
5/6/2020,62,87,70,0,,0,0,27.1,34.8,79.90,60,Normal
6/6/2020,56,80,80,0.4,,17.1,6.4,25.3,34.5,80.41,60,Normal
7/6/2020,65,71,80,14.2,,6.5,8,24.9,33.8,80.70,60,Normal
8/6/2020,69,76,80,2.6,,0.3,3.6,25.2,34,80.67,60,Normal
9/6/2020,66,87,80,0,,0,2.4,25.4,34.1,81.61,60,Normal
10/6/2020,67,83,70,0,,0,15.4,26.1,33.9,79.16,60,Normal
11/6/2020,67,76,70,0,,0,0,26.2,33.9,74.70,60,Normal
12/6/2020,66,73,70,0,,0,0,27.3,34.7,72.85,60,Normal
13/6/2020,61,70,70,0,,0,0,27.2,35.7,70.59,60,Normal
14/6/2020,62,64,70,11.2,,85.8,52.8,25.2,36.4,73.93,60,Normal
15/6/2020,62,64,70,5,,43.4,7.4,25.3,31.9,82.47,60,Normal
16/6/2020,61,79,70,0.2,,8.4,13.2,25.2,31.8,85.39,60,Normal
17/6/2020,66,91,70,8,,24.2,14.4,24.8,30.9,88.94,60,Normal
18/6/2020,69,99,70,1,,0.9,1.2,24.9,33.4,82.40,60,Normal
19/6/2020,65,107,70,0.2,,0,0,26.1,32.1,71.13,60,Normal
20/6/2020,62,98,70,0,,0,0,26.5,35.7,70.99,60,Normal
21/6/2020,53,100,70,0,,0,0.4,27.8,35.2,67.43,60,Normal
22/6/2020,46,99,70,0,,0,0,28,35,77.48,60,Normal
23/6/2020,38,108,70,0,,0.01,0,27.4,34.3,76.91,60,Normal
24/6/2020,33,104,70,0,,0,0,27.9,35.5,74.51,60,Normal
25/6/2020,30,94,70,0,,0,0,28.2,34.9,75.33,60,Normal
26/6/2020,33,89,70,0,,0,0,27.7,33.9,75.40,60,Normal
27/6/2020,33,93,70,0,,5.2,4.8,26.7,34.2,72.56,60,Normal
28/6/2020,48,86,70,0,,0,1,26.1,34,74.48,60,Normal
29/6/2020,32,72,70,0,,0,0,26.7,33.7,74.18,60,Normal
30/6/2020,25,80,70,0,,0,0,27.5,34.1,73.48,60,Normal
1/7/2020,25,99,70,0,,0,0,27.2,33.9,71.63,60,Normal
2/7/2020,23,94,70,0,,0,0,27.5,33.8,73.01,60,Normal
3/7/2020,21,81,70,0.4,,0.2,0.2,25.8,32.9,76.86,60,Normal
4/7/2020,20,78,70,0.6,,0,0.2,25.3,30.7,78.89,60,Normal
5/7/2020,22,84,70,7.4,,10.6,0.4,27.3,33.9,69.64,60,Normal
6/7/2020,24,84,70,0,,3.8,0.4,26.2,36.2,70.76,60,Normal
7/7/2020,24,81,70,2.4,,1.6,3.8,26.2,34.3,80.20,60,Normal
8/7/2020,22,83,70,0,,0,0,27,35,78.03,60,Normal
9/7/2020,22,87,60,0,,0,0.2,27.6,34.5,73.08,60,Normal
10/7/2020,20,97,60,0,,0,0,27.4,35.5,68.73,60,Normal
11/7/2020,22,119,60,0,,0,0,27.4,35.3,71.01,60,Normal
12/7/2020,22,145,60,0,,0,0.4,28.1,33.3,74.08,60,Normal
13/7/2020,22,138,60,67.2,,41.3,8.8,25.4,33.7,76.35,60,Normal
14/7/2020,19,133,60,0,,0.7,0,24.5,34,85.88,60,Normal
15/7/2020,26,148,60,26,,0,0,25.9,33.9,80.01,60,Normal
16/7/2020,29,170,60,1.4,,12.1,2.2,25.9,33.9,84.55,60,Normal
17/7/2020,30,174,60,0.4,,6.6,0.8,25.8,34.4,78.66,60,Normal
18/7/2020,27,179,60,0.2,,0,0.2,26.5,35.7,77.75,60,Normal
19/7/2020,25,177,60,0,,0,4.8,28.3,34.2,78.67,60,Normal
20/7/2020,30,186,60,0,,0,1,27.6,34.2,79.43,86,Normal
21/7/2020,30,169,60,0,,5.8,4,26.3,34.7,81.93,60,Normal
22/7/2020,30,138,60,0,,0,1.8,25.8,35.2,78.90,60,Normal
23/7/2020,28,132,60,0,,0,0,26,34.3,76.90,60,Normal
24/7/2020,27,115,60,1.6,,0.5,3.2,27,34.6,81.10,60,Normal
25/7/2020,32,108,60,5.6,,4.5,9.2,26.2,34.9,87.54,60,Normal
26/7/2020,,,,0,,0,0,26.5,34.8,82.38,,Normal
27/7/2020,24,93,60,0,,0,0,27.6,34.7,76.30,60,Normal
28/7/2020,20,82,60,1,,2.9,0.4,26.6,34.5,77.57,60,Normal
29/7/2020,19,80,60,17.6,,3.8,5.6,25.6,35,79.48,60,Normal
30/7/2020,19,87,60,0.2,,0,1.6,26.3,34.2,79.94,60,Normal
31/7/2020,24,95,60,0,,0,0,26.8,35,73.15,60,Normal
1/8/2020,24,93,60,0,,0,0,27.5,34.3,71.47,60,Normal
2/8/2020,24,97,60,0.2,,0,0,27,30.8,78.57,60,Normal
3/8/2020,25,93,60,0.2,,0.01,0,26,31.6,80.77,60,Normal
4/8/2020,24,95,60,4.8,,28.4,32,25,32,87.48,60,Normal
5/8/2020,24,117,60,0,,0,0,25.7,31.4,85.95,60,Normal
6/8/2020,20,153,60,0,,0,0,26.7,33.4,79.18,60,Normal
7/8/2020,20,321,60,0,,1.1,0.8,26.2,29.8,87.40,60,Normal
8/8/2020,18,350,60,0,,0,0.4,26.5,33.5,81.50,60,Normal
9/8/2020,19,284,60,1.8,,29.2,18.4,26.8,34.2,81.72,60,Normal
10/8/2020,15,203,60,0,,0,0,26.6,33.2,80.69,60,Normal
11/8/2020,15,144,60,0,,0,0,27,33.1,76.33,60,Normal
12/8/2020,15,132,60,0,,35.6,4.6,27,33.4,79.35,60,Normal
13/8/2020,15,132,60,1.6,,9.5,12.2,25.2,32.6,83.24,60,Normal
14/8/2020,19,130,60,0,,5,3.6,24,31.2,88.32,60,Normal
15/8/2020,18,123,60,0,,0,0.4,24.4,30,86.11,60,Normal
16/8/2020,19,118,60,0,,0,0,26.4,32.9,78.78,60,Normal
17/8/2020,28,129,60,0.2,,0.8,0,27.2,33.9,77.29,60,Normal
18/8/2020,30,170,60,0.4,,1,0,26.3,34.2,79.07,60,Normal
19/8/2020,33,201,60,0.2,,0.3,0,26.2,36,74.52,60,Normal
20/8/2020,35,222,60,0,,0.2,0,26.5,33.3,78.34,60,Normal
21/8/2020,27,218,60,16.6,,0.4,0.6,25.4,34.8,79.19,60,Normal
22/8/2020,28,198,60,1.4,,1.7,0.2,25.9,32.3,83.24,60,Normal
23/8/2020,28,182,60,0,,0,0,25.6,32.9,81.77,60,Normal
24/8/2020,30,203,60,0,,3.8,0,25.8,34.1,73.11,60,Normal
25/8/2020,30,354,60,0,,0,0,27,35.8,69.23,60,Normal
26/8/2020,29,614,60,0,,0,0,27.6,35.9,66.64,60,Normal
27/8/2020,42,717,60,0,,7,0,26.3,36.1,72.73,60,Normal
28/8/2020,84,662,60,33.4,,0,0.8,24.4,34.9,79.67,60,Normal
29/8/2020,75,506,65,0.2,,0,0,25,35.1,77.67,60,Normal
30/8/2020,53,399,66,0,,0,0,27.5,34.5,77.68,60,Normal
31/8/2020,36,338,60,1.6,,0,0.2,27.6,33.9,80.72,60,Normal
1/9/2020,28,298,60,4.8,,5.9,0.2,24.4,33.4,90.73,60,Normal
2/9/2020,29,261,60,2,,0,0,26.8,35.2,78.25,60,Normal
3/9/2020,28,242,60,0,,0,0,26.5,34.4,78.83,60,Normal
4/9/2020,30,263,60,0,,0,0,26.2,35.2,80.97,60,Normal
5/9/2020,38,309,60,0.2,,0,0,26.2,35.4,84.86,60,Normal
